,temp,out/in,date,year,month,day,weekday,hour
90443,30,In,2018-04-09 05:40:00,2018,4,9,0,5
90438,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90441,30,In,2018-04-09 05:40:00,2018,4,9,0,5
90440,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90439,30,In,2018-04-09 05:40:00,2018,4,9,0,5
90442,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90450,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90452,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90454,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90455,30,In,2018-04-09 05:40:00,2018,4,9,0,5
90457,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90448,29,In,2018-04-09 05:40:00,2018,4,9,0,5
90426,29,In,2018-04-09 05:41:00,2018,4,9,0,5
90430,29,In,2018-04-09 05:41:00,2018,4,9,0,5
90427,30,In,2018-04-09 05:41:00,2018,4,9,0,5
90425,30,In,2018-04-09 05:41:00,2018,4,9,0,5
90429,30,In,2018-04-09 05:41:00,2018,4,9,0,5
90431,30,In,2018-04-09 05:41:00,2018,4,9,0,5
90428,29,In,2018-04-09 05:41:00,2018,4,9,0,5
90433,30,In,2018-04-09 05:41:00,2018,4,9,0,5
90437,30,In,2018-04-09 05:41:00,2018,4,9,0,5
90432,29,In,2018-04-09 05:41:00,2018,4,9,0,5
90435,29,In,2018-04-09 05:41:00,2018,4,9,0,5
90410,29,In,2018-04-09 05:42:00,2018,4,9,0,5
90411,30,In,2018-04-09 05:42:00,2018,4,9,0,5
90413,30,In,2018-04-09 05:42:00,2018,4,9,0,5
90414,29,In,2018-04-09 05:42:00,2018,4,9,0,5
90415,30,In,2018-04-09 05:42:00,2018,4,9,0,5
90412,29,In,2018-04-09 05:42:00,2018,4,9,0,5
90421,30,In,2018-04-09 05:42:00,2018,4,9,0,5
90423,29,In,2018-04-09 05:42:00,2018,4,9,0,5
90418,29,In,2018-04-09 05:42:00,2018,4,9,0,5
90400,30,In,2018-04-09 05:43:00,2018,4,9,0,5
90401,29,In,2018-04-09 05:43:00,2018,4,9,0,5
90402,30,In,2018-04-09 05:43:00,2018,4,9,0,5
90403,29,In,2018-04-09 05:43:00,2018,4,9,0,5
90404,30,In,2018-04-09 05:43:00,2018,4,9,0,5
90407,30,In,2018-04-09 05:43:00,2018,4,9,0,5
90406,29,In,2018-04-09 05:43:00,2018,4,9,0,5
90408,29,In,2018-04-09 05:43:00,2018,4,9,0,5
90409,30,In,2018-04-09 05:43:00,2018,4,9,0,5
90405,29,In,2018-04-09 05:43:00,2018,4,9,0,5
90391,30,In,2018-04-09 05:44:00,2018,4,9,0,5
90394,29,In,2018-04-09 05:44:00,2018,4,9,0,5
90393,30,In,2018-04-09 05:44:00,2018,4,9,0,5
90395,30,In,2018-04-09 05:44:00,2018,4,9,0,5
90390,29,In,2018-04-09 05:44:00,2018,4,9,0,5
90397,30,In,2018-04-09 05:44:00,2018,4,9,0,5
90396,29,In,2018-04-09 05:44:00,2018,4,9,0,5
90392,29,In,2018-04-09 05:44:00,2018,4,9,0,5
90398,30,In,2018-04-09 05:44:00,2018,4,9,0,5
90399,29,In,2018-04-09 05:44:00,2018,4,9,0,5
90376,29,In,2018-04-09 05:45:00,2018,4,9,0,5
90377,29,In,2018-04-09 05:45:00,2018,4,9,0,5
90379,30,In,2018-04-09 05:45:00,2018,4,9,0,5
90382,29,In,2018-04-09 05:45:00,2018,4,9,0,5
90375,30,In,2018-04-09 05:45:00,2018,4,9,0,5
90381,29,In,2018-04-09 05:45:00,2018,4,9,0,5
90385,30,In,2018-04-09 05:45:00,2018,4,9,0,5
90386,29,In,2018-04-09 05:45:00,2018,4,9,0,5
90389,30,In,2018-04-09 05:45:00,2018,4,9,0,5
90384,29,In,2018-04-09 05:45:00,2018,4,9,0,5
90383,30,In,2018-04-09 05:45:00,2018,4,9,0,5
90365,30,In,2018-04-09 05:46:00,2018,4,9,0,5
90366,29,In,2018-04-09 05:46:00,2018,4,9,0,5
90372,29,In,2018-04-09 05:46:00,2018,4,9,0,5
90364,30,In,2018-04-09 05:46:00,2018,4,9,0,5
90363,29,In,2018-04-09 05:46:00,2018,4,9,0,5
90367,30,In,2018-04-09 05:46:00,2018,4,9,0,5
90368,29,In,2018-04-09 05:46:00,2018,4,9,0,5
90374,29,In,2018-04-09 05:46:00,2018,4,9,0,5
90370,29,In,2018-04-09 05:46:00,2018,4,9,0,5
90371,30,In,2018-04-09 05:46:00,2018,4,9,0,5
90373,30,In,2018-04-09 05:46:00,2018,4,9,0,5
90369,30,In,2018-04-09 05:46:00,2018,4,9,0,5
90362,30,In,2018-04-09 05:47:00,2018,4,9,0,5
90359,30,In,2018-04-09 05:47:00,2018,4,9,0,5
14844,31,In,2018-04-11 00:21:00,2018,4,11,2,0
14842,31,In,2018-04-11 00:23:00,2018,4,11,2,0
14841,31,In,2018-04-11 00:25:00,2018,4,11,2,0
14834,31,In,2018-04-11 00:42:00,2018,4,11,2,0
14827,31,In,2018-04-11 00:54:00,2018,4,11,2,0
14826,32,In,2018-04-11 00:56:00,2018,4,11,2,0
14824,31,In,2018-04-11 00:58:00,2018,4,11,2,0
14818,31,In,2018-04-11 01:06:00,2018,4,11,2,1
14817,31,In,2018-04-11 01:08:00,2018,4,11,2,1
14815,32,In,2018-04-11 01:10:00,2018,4,11,2,1
14814,31,In,2018-04-11 01:12:00,2018,4,11,2,1
14811,31,In,2018-04-11 01:18:00,2018,4,11,2,1
14791,31,In,2018-04-11 02:06:00,2018,4,11,2,2
14787,31,In,2018-04-11 02:12:00,2018,4,11,2,2
14784,31,In,2018-04-11 02:18:00,2018,4,11,2,2
14778,31,In,2018-04-11 02:30:00,2018,4,11,2,2
14770,31,In,2018-04-11 02:46:00,2018,4,11,2,2
14768,31,In,2018-04-11 02:50:00,2018,4,11,2,2
14759,31,In,2018-04-11 03:08:00,2018,4,11,2,3
14758,31,In,2018-04-11 03:12:00,2018,4,11,2,3
14753,31,In,2018-04-11 03:24:00,2018,4,11,2,3
14748,31,In,2018-04-11 03:36:00,2018,4,11,2,3
14747,31,In,2018-04-11 03:38:00,2018,4,11,2,3
14746,31,In,2018-04-11 03:40:00,2018,4,11,2,3
14744,31,In,2018-04-11 03:42:00,2018,4,11,2,3
14742,31,In,2018-04-11 03:46:00,2018,4,11,2,3
14740,31,In,2018-04-11 03:48:00,2018,4,11,2,3
14738,31,In,2018-04-11 03:50:00,2018,4,11,2,3
14736,31,In,2018-04-11 03:52:00,2018,4,11,2,3
14735,31,In,2018-04-11 03:54:00,2018,4,11,2,3
14733,31,In,2018-04-11 03:56:00,2018,4,11,2,3
14727,31,In,2018-04-11 04:06:00,2018,4,11,2,4
14726,31,In,2018-04-11 04:10:00,2018,4,11,2,4
14724,31,In,2018-04-11 04:12:00,2018,4,11,2,4
14722,31,In,2018-04-11 04:14:00,2018,4,11,2,4
14720,31,In,2018-04-11 04:18:00,2018,4,11,2,4
14718,31,In,2018-04-11 04:20:00,2018,4,11,2,4
14712,31,In,2018-04-11 04:44:00,2018,4,11,2,4
14711,31,In,2018-04-11 04:46:00,2018,4,11,2,4
14708,31,In,2018-04-11 04:58:00,2018,4,11,2,4
14706,31,In,2018-04-11 05:00:00,2018,4,11,2,5
14703,31,In,2018-04-11 05:04:00,2018,4,11,2,5
14702,31,In,2018-04-11 05:06:00,2018,4,11,2,5
14700,31,In,2018-04-11 05:10:00,2018,4,11,2,5
14698,31,In,2018-04-11 05:14:00,2018,4,11,2,5
14697,32,In,2018-04-11 05:18:00,2018,4,11,2,5
14696,31,In,2018-04-11 05:20:00,2018,4,11,2,5
14694,31,In,2018-04-11 05:24:00,2018,4,11,2,5
14693,31,In,2018-04-11 05:30:00,2018,4,11,2,5
14692,31,In,2018-04-11 05:32:00,2018,4,11,2,5
14691,31,In,2018-04-11 05:34:00,2018,4,11,2,5
14690,31,In,2018-04-11 05:36:00,2018,4,11,2,5
14689,32,In,2018-04-11 05:42:00,2018,4,11,2,5
14688,31,In,2018-04-11 05:44:00,2018,4,11,2,5
14687,31,In,2018-04-11 05:46:00,2018,4,11,2,5
14685,31,In,2018-04-11 05:48:00,2018,4,11,2,5
14684,32,In,2018-04-11 05:50:00,2018,4,11,2,5
14683,31,In,2018-04-11 05:52:00,2018,4,11,2,5
14681,32,In,2018-04-11 05:54:00,2018,4,11,2,5
14680,32,In,2018-04-11 05:56:00,2018,4,11,2,5
14679,32,In,2018-04-11 05:58:00,2018,4,11,2,5
14678,31,In,2018-04-11 06:00:00,2018,4,11,2,6
14677,32,In,2018-04-11 06:02:00,2018,4,11,2,6
14676,31,In,2018-04-11 06:04:00,2018,4,11,2,6
14675,32,In,2018-04-11 06:06:00,2018,4,11,2,6
14674,31,In,2018-04-11 06:10:00,2018,4,11,2,6
14673,32,In,2018-04-11 06:12:00,2018,4,11,2,6
14672,31,In,2018-04-11 06:14:00,2018,4,11,2,6
14671,32,In,2018-04-11 06:18:00,2018,4,11,2,6
14670,32,In,2018-04-11 06:22:00,2018,4,11,2,6
14669,32,In,2018-04-11 06:24:00,2018,4,11,2,6
14667,31,In,2018-04-11 06:26:00,2018,4,11,2,6
14666,32,In,2018-04-11 06:28:00,2018,4,11,2,6
14664,32,In,2018-04-11 06:32:00,2018,4,11,2,6
14663,32,In,2018-04-11 06:36:00,2018,4,11,2,6
14661,32,In,2018-04-11 06:38:00,2018,4,11,2,6
14659,32,In,2018-04-11 06:40:00,2018,4,11,2,6
14657,32,In,2018-04-11 06:48:00,2018,4,11,2,6
14656,32,In,2018-04-11 06:50:00,2018,4,11,2,6
14655,32,In,2018-04-11 06:52:00,2018,4,11,2,6
14653,32,In,2018-04-11 07:00:00,2018,4,11,2,7
14651,32,In,2018-04-11 07:22:00,2018,4,11,2,7
14647,33,In,2018-04-11 07:52:00,2018,4,11,2,7
14646,32,In,2018-04-11 07:54:00,2018,4,11,2,7
14645,33,In,2018-04-11 07:58:00,2018,4,11,2,7
14644,33,In,2018-04-11 08:00:00,2018,4,11,2,8
14643,32,In,2018-04-11 08:02:00,2018,4,11,2,8
14642,33,In,2018-04-11 08:04:00,2018,4,11,2,8
14641,32,In,2018-04-11 08:08:00,2018,4,11,2,8
14640,33,In,2018-04-11 08:10:00,2018,4,11,2,8
14639,32,In,2018-04-11 08:12:00,2018,4,11,2,8
14638,33,In,2018-04-11 08:14:00,2018,4,11,2,8
14637,32,In,2018-04-11 08:16:00,2018,4,11,2,8
14635,33,In,2018-04-11 08:20:00,2018,4,11,2,8
14633,32,In,2018-04-11 08:24:00,2018,4,11,2,8
14631,33,In,2018-04-11 08:26:00,2018,4,11,2,8
14630,32,In,2018-04-11 08:30:00,2018,4,11,2,8
14628,33,In,2018-04-11 08:32:00,2018,4,11,2,8
14626,32,In,2018-04-11 08:36:00,2018,4,11,2,8
14625,33,In,2018-04-11 08:38:00,2018,4,11,2,8
14624,33,In,2018-04-11 08:40:00,2018,4,11,2,8
14623,32,In,2018-04-11 08:46:00,2018,4,11,2,8
14621,33,In,2018-04-11 08:48:00,2018,4,11,2,8
14612,32,In,2018-04-11 09:25:00,2018,4,11,2,9
14610,32,In,2018-04-11 09:41:00,2018,4,11,2,9
14609,33,In,2018-04-11 09:43:00,2018,4,11,2,9
14607,33,In,2018-04-11 09:57:00,2018,4,11,2,9
14606,33,In,2018-04-11 09:59:00,2018,4,11,2,9
14604,33,In,2018-04-11 10:01:00,2018,4,11,2,10
14601,33,In,2018-04-11 10:07:00,2018,4,11,2,10
14600,32,In,2018-04-11 10:09:00,2018,4,11,2,10
14599,33,In,2018-04-11 10:11:00,2018,4,11,2,10
14598,32,In,2018-04-11 10:19:00,2018,4,11,2,10
14597,33,In,2018-04-11 10:31:00,2018,4,11,2,10
14596,32,In,2018-04-11 10:33:00,2018,4,11,2,10
14595,33,In,2018-04-11 10:35:00,2018,4,11,2,10
14594,33,In,2018-04-11 10:37:00,2018,4,11,2,10
14593,32,In,2018-04-11 10:39:00,2018,4,11,2,10
14592,33,In,2018-04-11 10:41:00,2018,4,11,2,10
14591,33,In,2018-04-11 10:43:00,2018,4,11,2,10
14590,33,In,2018-04-11 10:45:00,2018,4,11,2,10
14589,33,In,2018-04-11 10:47:00,2018,4,11,2,10
14588,33,In,2018-04-11 10:49:00,2018,4,11,2,10
14587,32,In,2018-04-11 10:51:00,2018,4,11,2,10
14586,33,In,2018-04-11 10:53:00,2018,4,11,2,10
14585,32,In,2018-04-11 10:55:00,2018,4,11,2,10
14584,33,In,2018-04-11 10:57:00,2018,4,11,2,10
14583,32,In,2018-04-11 10:59:00,2018,4,11,2,10
14581,33,In,2018-04-11 11:01:00,2018,4,11,2,11
14579,32,In,2018-04-11 11:05:00,2018,4,11,2,11
14578,33,In,2018-04-11 11:07:00,2018,4,11,2,11
14577,32,In,2018-04-11 11:09:00,2018,4,11,2,11
14576,33,In,2018-04-11 11:11:00,2018,4,11,2,11
14575,32,In,2018-04-11 11:19:00,2018,4,11,2,11
14574,33,In,2018-04-11 11:21:00,2018,4,11,2,11
14572,33,In,2018-04-11 11:27:00,2018,4,11,2,11
14571,33,In,2018-04-11 11:29:00,2018,4,11,2,11
14569,32,In,2018-04-11 11:31:00,2018,4,11,2,11
14568,33,In,2018-04-11 11:33:00,2018,4,11,2,11
14567,32,In,2018-04-11 11:35:00,2018,4,11,2,11
14566,33,In,2018-04-11 11:37:00,2018,4,11,2,11
14565,32,In,2018-04-11 11:43:00,2018,4,11,2,11
14563,33,In,2018-04-11 11:45:00,2018,4,11,2,11
14560,32,In,2018-04-11 11:57:00,2018,4,11,2,11
14558,33,In,2018-04-11 11:59:00,2018,4,11,2,11
14556,32,In,2018-04-11 12:03:00,2018,4,11,2,12
14554,33,In,2018-04-11 12:07:00,2018,4,11,2,12
14553,32,In,2018-04-11 12:11:00,2018,4,11,2,12
14550,33,In,2018-04-11 12:15:00,2018,4,11,2,12
14549,32,In,2018-04-11 12:17:00,2018,4,11,2,12
14547,33,In,2018-04-11 12:19:00,2018,4,11,2,12
14542,32,In,2018-04-11 12:39:00,2018,4,11,2,12
14541,33,In,2018-04-11 12:43:00,2018,4,11,2,12
14540,32,In,2018-04-11 12:49:00,2018,4,11,2,12
14539,33,In,2018-04-11 12:51:00,2018,4,11,2,12
14538,32,In,2018-04-11 12:53:00,2018,4,11,2,12
14537,33,In,2018-04-11 12:55:00,2018,4,11,2,12
14535,32,In,2018-04-11 12:59:00,2018,4,11,2,12
14533,33,In,2018-04-11 13:01:00,2018,4,11,2,13
14525,32,In,2018-04-11 13:17:00,2018,4,11,2,13
14523,33,In,2018-04-11 13:21:00,2018,4,11,2,13
14522,32,In,2018-04-11 13:25:00,2018,4,11,2,13
14520,33,In,2018-04-11 13:27:00,2018,4,11,2,13
14518,32,In,2018-04-11 13:47:00,2018,4,11,2,13
14517,33,In,2018-04-11 13:55:00,2018,4,11,2,13
14516,32,In,2018-04-11 13:57:00,2018,4,11,2,13
14514,32,In,2018-04-11 14:03:00,2018,4,11,2,14
14513,32,In,2018-04-11 14:09:00,2018,4,11,2,14
14512,32,In,2018-04-11 14:27:00,2018,4,11,2,14
14485,32,In,2018-04-11 16:07:00,2018,4,11,2,16
14484,32,In,2018-04-11 16:11:00,2018,4,11,2,16
14445,32,In,2018-04-11 18:38:00,2018,4,11,2,18
14441,32,In,2018-04-11 18:52:00,2018,4,11,2,18
14439,32,In,2018-04-11 18:58:00,2018,4,11,2,18
14435,32,In,2018-04-11 19:10:00,2018,4,11,2,19
14431,31,In,2018-04-11 19:26:00,2018,4,11,2,19
14430,32,In,2018-04-11 19:28:00,2018,4,11,2,19
14415,32,In,2018-04-11 20:28:00,2018,4,11,2,20
14392,32,In,2018-04-11 21:38:00,2018,4,11,2,21
14389,32,In,2018-04-11 21:46:00,2018,4,11,2,21
14388,32,In,2018-04-11 21:52:00,2018,4,11,2,21
14380,32,In,2018-04-11 22:16:00,2018,4,11,2,22
14353,32,In,2018-04-11 23:40:00,2018,4,11,2,23
14348,32,In,2018-04-11 23:48:00,2018,4,11,2,23
5186,30,In,2018-04-12 00:14:00,2018,4,12,3,0
5187,30,In,2018-04-12 00:14:00,2018,4,12,3,0
5113,31,In,2018-04-12 02:30:00,2018,4,12,3,2
5112,31,In,2018-04-12 02:30:00,2018,4,12,3,2
5109,30,In,2018-04-12 02:32:00,2018,4,12,3,2
5108,30,In,2018-04-12 02:32:00,2018,4,12,3,2
5104,30,In,2018-04-12 02:34:00,2018,4,12,3,2
5105,30,In,2018-04-12 02:34:00,2018,4,12,3,2
5100,30,In,2018-04-12 02:40:00,2018,4,12,3,2
5098,30,In,2018-04-12 02:40:00,2018,4,12,3,2
5092,29,In,2018-04-12 02:42:00,2018,4,12,3,2
5093,29,In,2018-04-12 02:42:00,2018,4,12,3,2
5085,28,In,2018-04-12 02:48:00,2018,4,12,3,2
5084,28,In,2018-04-12 02:48:00,2018,4,12,3,2
5078,28,In,2018-04-12 02:52:00,2018,4,12,3,2
5079,28,In,2018-04-12 02:52:00,2018,4,12,3,2
5077,28,In,2018-04-12 02:54:00,2018,4,12,3,2
5076,28,In,2018-04-12 02:54:00,2018,4,12,3,2
5074,28,In,2018-04-12 02:56:00,2018,4,12,3,2
5075,28,In,2018-04-12 02:56:00,2018,4,12,3,2
5073,28,In,2018-04-12 02:58:00,2018,4,12,3,2
5072,28,In,2018-04-12 02:58:00,2018,4,12,3,2
5069,28,In,2018-04-12 03:00:00,2018,4,12,3,3
5068,28,In,2018-04-12 03:00:00,2018,4,12,3,3
5063,28,In,2018-04-12 03:04:00,2018,4,12,3,3
5062,28,In,2018-04-12 03:04:00,2018,4,12,3,3
5057,28,In,2018-04-12 03:10:00,2018,4,12,3,3
5056,28,In,2018-04-12 03:10:00,2018,4,12,3,3
5051,28,In,2018-04-12 03:12:00,2018,4,12,3,3
5050,28,In,2018-04-12 03:12:00,2018,4,12,3,3
5046,28,In,2018-04-12 03:14:00,2018,4,12,3,3
5047,28,In,2018-04-12 03:14:00,2018,4,12,3,3
5039,28,In,2018-04-12 03:18:00,2018,4,12,3,3
5038,28,In,2018-04-12 03:18:00,2018,4,12,3,3
5035,28,In,2018-04-12 03:26:00,2018,4,12,3,3
5034,28,In,2018-04-12 03:26:00,2018,4,12,3,3
5030,28,In,2018-04-12 03:28:00,2018,4,12,3,3
5031,28,In,2018-04-12 03:28:00,2018,4,12,3,3
5029,28,In,2018-04-12 03:31:00,2018,4,12,3,3
5028,28,In,2018-04-12 03:31:00,2018,4,12,3,3
5023,28,In,2018-04-12 03:35:00,2018,4,12,3,3
5022,28,In,2018-04-12 03:35:00,2018,4,12,3,3
5017,27,In,2018-04-12 03:39:00,2018,4,12,3,3
5016,27,In,2018-04-12 03:39:00,2018,4,12,3,3
5013,27,In,2018-04-12 03:41:00,2018,4,12,3,3
5012,27,In,2018-04-12 03:41:00,2018,4,12,3,3
5009,27,In,2018-04-12 03:43:00,2018,4,12,3,3
5008,27,In,2018-04-12 03:43:00,2018,4,12,3,3
5004,27,In,2018-04-12 03:45:00,2018,4,12,3,3
5005,27,In,2018-04-12 03:45:00,2018,4,12,3,3
5001,27,In,2018-04-12 03:49:00,2018,4,12,3,3
5000,27,In,2018-04-12 03:49:00,2018,4,12,3,3
4994,27,In,2018-04-12 03:52:00,2018,4,12,3,3
4995,27,In,2018-04-12 03:52:00,2018,4,12,3,3
4990,27,In,2018-04-12 03:54:00,2018,4,12,3,3
4991,27,In,2018-04-12 03:54:00,2018,4,12,3,3
4986,27,In,2018-04-12 03:56:00,2018,4,12,3,3
4987,27,In,2018-04-12 03:56:00,2018,4,12,3,3
4979,27,In,2018-04-12 04:05:00,2018,4,12,3,4
4978,27,In,2018-04-12 04:05:00,2018,4,12,3,4
4975,27,In,2018-04-12 04:07:00,2018,4,12,3,4
4974,27,In,2018-04-12 04:07:00,2018,4,12,3,4
4971,27,In,2018-04-12 04:09:00,2018,4,12,3,4
4970,27,In,2018-04-12 04:09:00,2018,4,12,3,4
4965,27,In,2018-04-12 04:13:00,2018,4,12,3,4
4964,27,In,2018-04-12 04:13:00,2018,4,12,3,4
4959,27,In,2018-04-12 04:19:00,2018,4,12,3,4
4958,27,In,2018-04-12 04:19:00,2018,4,12,3,4
4954,27,In,2018-04-12 04:22:00,2018,4,12,3,4
4953,27,In,2018-04-12 04:22:00,2018,4,12,3,4
4952,29,In,2018-04-12 04:24:00,2018,4,12,3,4
4951,29,In,2018-04-12 04:24:00,2018,4,12,3,4
4949,28,In,2018-04-12 04:26:00,2018,4,12,3,4
4950,28,In,2018-04-12 04:26:00,2018,4,12,3,4
4944,28,In,2018-04-12 04:30:00,2018,4,12,3,4
4943,28,In,2018-04-12 04:30:00,2018,4,12,3,4
4932,28,In,2018-04-12 04:48:00,2018,4,12,3,4
4931,28,In,2018-04-12 04:48:00,2018,4,12,3,4
4930,27,In,2018-04-12 04:50:00,2018,4,12,3,4
4929,27,In,2018-04-12 04:50:00,2018,4,12,3,4
4926,28,In,2018-04-12 04:52:00,2018,4,12,3,4
4925,28,In,2018-04-12 04:52:00,2018,4,12,3,4
4913,28,In,2018-04-12 05:00:00,2018,4,12,3,5
4914,28,In,2018-04-12 05:00:00,2018,4,12,3,5
4910,27,In,2018-04-12 05:02:00,2018,4,12,3,5
4909,27,In,2018-04-12 05:02:00,2018,4,12,3,5
4903,27,In,2018-04-12 05:04:00,2018,4,12,3,5
4904,27,In,2018-04-12 05:04:00,2018,4,12,3,5
4902,27,In,2018-04-12 05:06:00,2018,4,12,3,5
4901,27,In,2018-04-12 05:06:00,2018,4,12,3,5
4898,27,In,2018-04-12 05:08:00,2018,4,12,3,5
4897,27,In,2018-04-12 05:08:00,2018,4,12,3,5
4893,28,In,2018-04-12 05:12:00,2018,4,12,3,5
4894,28,In,2018-04-12 05:12:00,2018,4,12,3,5
4890,28,In,2018-04-12 05:14:00,2018,4,12,3,5
4889,28,In,2018-04-12 05:14:00,2018,4,12,3,5
4887,26,In,2018-04-12 05:17:00,2018,4,12,3,5
4888,26,In,2018-04-12 05:17:00,2018,4,12,3,5
4886,28,In,2018-04-12 05:18:00,2018,4,12,3,5
4885,28,In,2018-04-12 05:18:00,2018,4,12,3,5
4882,25,In,2018-04-12 05:19:00,2018,4,12,3,5
4881,25,In,2018-04-12 05:20:00,2018,4,12,3,5
4877,26,In,2018-04-12 05:21:00,2018,4,12,3,5
4878,26,In,2018-04-12 05:21:00,2018,4,12,3,5
4876,28,In,2018-04-12 05:22:00,2018,4,12,3,5
4875,28,In,2018-04-12 05:22:00,2018,4,12,3,5
4872,28,In,2018-04-12 05:26:00,2018,4,12,3,5
4871,28,In,2018-04-12 05:26:00,2018,4,12,3,5
4867,28,In,2018-04-12 05:28:00,2018,4,12,3,5
4868,28,In,2018-04-12 05:28:00,2018,4,12,3,5
4864,28,In,2018-04-12 05:32:00,2018,4,12,3,5
4863,28,In,2018-04-12 05:32:00,2018,4,12,3,5
4860,28,In,2018-04-12 05:34:00,2018,4,12,3,5
4859,28,In,2018-04-12 05:34:00,2018,4,12,3,5
4855,28,In,2018-04-12 05:36:00,2018,4,12,3,5
4856,28,In,2018-04-12 05:36:00,2018,4,12,3,5
4853,28,In,2018-04-12 05:38:00,2018,4,12,3,5
4854,28,In,2018-04-12 05:38:00,2018,4,12,3,5
4850,28,In,2018-04-12 05:40:00,2018,4,12,3,5
4849,28,In,2018-04-12 05:40:00,2018,4,12,3,5
4845,28,In,2018-04-12 05:42:00,2018,4,12,3,5
4846,28,In,2018-04-12 05:42:00,2018,4,12,3,5
4842,28,In,2018-04-12 05:44:00,2018,4,12,3,5
4841,28,In,2018-04-12 05:44:00,2018,4,12,3,5
4838,28,In,2018-04-12 05:46:00,2018,4,12,3,5
4837,28,In,2018-04-12 05:46:00,2018,4,12,3,5
4830,28,In,2018-04-12 05:57:00,2018,4,12,3,5
4826,28,In,2018-04-12 06:08:00,2018,4,12,3,6
4825,28,In,2018-04-12 06:08:00,2018,4,12,3,6
4818,28,In,2018-04-12 06:16:00,2018,4,12,3,6
4817,28,In,2018-04-12 06:16:00,2018,4,12,3,6
4816,28,In,2018-04-12 06:20:00,2018,4,12,3,6
4815,28,In,2018-04-12 06:20:00,2018,4,12,3,6
4814,28,In,2018-04-12 06:24:00,2018,4,12,3,6
4813,28,In,2018-04-12 06:24:00,2018,4,12,3,6
4808,28,In,2018-04-12 06:30:00,2018,4,12,3,6
4807,28,In,2018-04-12 06:30:00,2018,4,12,3,6
4806,28,In,2018-04-12 06:33:00,2018,4,12,3,6
4803,27,In,2018-04-12 06:36:00,2018,4,12,3,6
4802,27,In,2018-04-12 06:37:00,2018,4,12,3,6
4796,27,In,2018-04-12 06:46:00,2018,4,12,3,6
4797,27,In,2018-04-12 06:46:00,2018,4,12,3,6
4794,27,In,2018-04-12 06:57:00,2018,4,12,3,6
4789,27,In,2018-04-12 07:07:00,2018,4,12,3,7
4788,27,In,2018-04-12 07:09:00,2018,4,12,3,7
4786,27,In,2018-04-12 07:10:00,2018,4,12,3,7
4785,27,In,2018-04-12 07:11:00,2018,4,12,3,7
4782,27,In,2018-04-12 07:14:00,2018,4,12,3,7
4781,27,In,2018-04-12 07:14:00,2018,4,12,3,7
4780,27,In,2018-04-12 07:18:00,2018,4,12,3,7
4779,27,In,2018-04-12 07:18:00,2018,4,12,3,7
4778,27,In,2018-04-12 07:20:00,2018,4,12,3,7
4777,27,In,2018-04-12 07:20:00,2018,4,12,3,7
4772,27,In,2018-04-12 07:28:00,2018,4,12,3,7
4771,27,In,2018-04-12 07:28:00,2018,4,12,3,7
4769,27,In,2018-04-12 07:46:00,2018,4,12,3,7
4770,27,In,2018-04-12 07:46:00,2018,4,12,3,7
4764,27,In,2018-04-12 08:02:00,2018,4,12,3,8
4763,27,In,2018-04-12 08:02:00,2018,4,12,3,8
4762,27,In,2018-04-12 08:04:00,2018,4,12,3,8
4761,27,In,2018-04-12 08:04:00,2018,4,12,3,8
4759,27,In,2018-04-12 08:06:00,2018,4,12,3,8
4760,27,In,2018-04-12 08:06:00,2018,4,12,3,8
4757,27,In,2018-04-12 08:08:00,2018,4,12,3,8
4758,27,In,2018-04-12 08:08:00,2018,4,12,3,8
4756,27,In,2018-04-12 08:10:00,2018,4,12,3,8
4755,27,In,2018-04-12 08:10:00,2018,4,12,3,8
4754,28,In,2018-04-12 08:14:00,2018,4,12,3,8
4753,28,In,2018-04-12 08:14:00,2018,4,12,3,8
4752,28,In,2018-04-12 08:16:00,2018,4,12,3,8
4751,28,In,2018-04-12 08:16:00,2018,4,12,3,8
4750,28,In,2018-04-12 08:24:00,2018,4,12,3,8
4749,28,In,2018-04-12 08:24:00,2018,4,12,3,8
4746,26,In,2018-04-12 08:29:00,2018,4,12,3,8
4745,26,In,2018-04-12 08:29:00,2018,4,12,3,8
4743,28,In,2018-04-12 08:30:00,2018,4,12,3,8
4744,28,In,2018-04-12 08:30:00,2018,4,12,3,8
4734,28,In,2018-04-12 08:38:00,2018,4,12,3,8
4733,28,In,2018-04-12 08:38:00,2018,4,12,3,8
4729,27,In,2018-04-12 08:40:00,2018,4,12,3,8
4730,27,In,2018-04-12 08:40:00,2018,4,12,3,8
4728,27,In,2018-04-12 08:46:00,2018,4,12,3,8
4727,27,In,2018-04-12 08:46:00,2018,4,12,3,8
4726,27,In,2018-04-12 08:48:00,2018,4,12,3,8
4725,27,In,2018-04-12 08:48:00,2018,4,12,3,8
4724,27,In,2018-04-12 08:50:00,2018,4,12,3,8
4723,27,In,2018-04-12 08:50:00,2018,4,12,3,8
4720,27,In,2018-04-12 08:54:00,2018,4,12,3,8
4719,27,In,2018-04-12 08:54:00,2018,4,12,3,8
